NAME,MASS,R,A,PER,MULT,DENSITY
KOI 432.01,15.84500272,3.86,0.0612,5.263415765,,
KOI 4325.01,1.843841207,1.19,0.0144,0.609926492,,
KOI 4327.01,0.74244155,0.92,0.0203,0.991665274,,
KOI 433.01,25.9712836,4.86,0.0488,4.030468037,,
KOI 4331.01,2.763166644,1.34,0.0306,1.717852505,,
KOI 4334.01,1.637835237,1.15,0.0319,2.44233017,,
KOI 4335.01,1.357929105,1.09,0.0772,7.61760804,,
KOI 4337.01,0.832448568,0.95,0.0794,8.18504949,,
KOI 4345.01,317.8166114,45.8,0.0484,4.32709859,,
KOI 4346.01,2.83303589,1.35,0.065,6.39276793,,
KOI 4347.01,1.07341374,1.02,0.04,3.05710069,,
KOI 435.04,2.430203139,1.29,0.0474,3.93276465,,
KOI 435.06,2.243329004,1.26,0.0878,9.91935684,,
KOI 4351.01,317.8166114,24.39,0.0124,0.644322147,,
KOI 4357.01,0.659834598,0.89,0.0133,0.681180374,,
KOI 4359.01,0.432753292,0.79,0.0159,0.6289993,,
KOI 4360.01,1.150239973,1.04,0.0391,2.71603809,,
KOI 4364.01,2.366848187,1.28,0.051,4.56380468,,
KOI 4366.01,1.493599409,1.12,0.0151,0.762950944,,
KOI 4372.01,1.447435038,1.11,0.0606,6.24563503,,
KOI 4374.01,0.686573514,0.9,0.0443,3.70385711,,
KOI 4380.01,3.43214029,1.43,0.07,5.78166672,,
KOI 4382.01,0.714104113,0.91,0.0427,2.94654179,,
KOI 4382.02,0.432753292,0.79,0.0522,3.98167088,,
KOI 4383.01,0.864167731,0.96,0.0527,4.34195123,,
KOI 4383.02,0.413762478,0.78,0.0373,2.58396094,,
KOI 4385.01,4.186981007,1.75,0.0719,7.2981458,,
KOI 439.01,16.49061271,3.92,0.0294,1.902208556,,
KOI 4390.01,317.8166114,11.55,0.0304,1.636689474,,
KOI 4393.01,0.832448568,0.95,0.0261,1.62887445,,
KOI 4395.01,2.694396714,1.33,0.0283,1.920056566,,
KOI 4398.01,3.837614359,1.59,0.0719,7.34226119,,
KOI 4400.01,0.633872346,0.88,0.0336,2.20921951,,
KOI 4403.01,2.763166644,1.34,0.0625,5.88346916,,
KOI 4405.01,3.049289501,1.38,0.0853,8.9172819,,
KOI 4407.01,0.242964089,0.67,0.0242,1.338080913,,
KOI 4410.01,3.795923074,1.57,0.0581,5.04405401,,
KOI 442.03,2.626720866,1.32,0.0724,7.02573474,,
KOI 4421.01,0.101301037,0.52,0.0548,4.72697256,,
KOI 4421.02,0.088599992,0.5,0.0682,6.5596176,,
KOI 4423.01,0.452378284,0.8,0.0764,7.65210349,,
KOI 4424.01,1.189974748,1.05,0.0347,2.27163926,,
KOI 4441.01,3.123605174,1.39,0.0142,0.683684256,,
KOI 4443.01,1.230602387,1.06,0.0678,5.67579349,,
KOI 4444.01,1.637835237,1.15,0.0563,5.94375659,,
KOI 4447.01,0.493585421,0.82,0.0299,2.18659922,,
KOI 4451.01,4.096728638,1.71,0.0767,8.8302055,,
KOI 4456.01,1.189974748,1.05,0.0702,7.4297494,,
KOI 4464.01,2.626720866,1.32,0.0448,4.373573959,,
KOI 4467.01,3.673022927,1.51,0.039,2.94241944,,
KOI 4477.01,2.183152362,1.25,0.0585,5.301781,,
KOI 4477.02,3.965133749,1.65,0.0853,9.32867332,,
KOI 4478.01,1.897838019,1.2,0.0617,6.3867289,,
KOI 4482.01,0.515195225,0.83,0.0639,5.382942,,
KOI 4484.01,0.896771617,0.97,0.0351,2.29792825,,
KOI 4487.01,0.659834598,0.89,0.0423,3.48753309,,
KOI 4495.01,3.929174895,1.49,0.065,5.93220248,,
KOI 4497.01,1.790849906,1.18,0.0678,6.83007429,,
KOI 4499.01,1.637835237,1.15,0.0578,5.19900426,,
KOI 4500.01,3.593226578,1.45,0.0777,8.70181574,,
KOI 4503.01,3.693294028,1.52,0.065,5.89092047,,
KOI 4504.01,3.675486983,1.46,0.048,4.13034253,,
KOI 4504.02,3.652831056,1.5,0.0754,8.11935247,,
KOI 4506.01,1.402214344,1.1,0.0585,5.60473269,,
KOI 4508.01,1.07341374,1.02,0.0321,2.49914688,,
KOI 4510.01,0.230571988,0.66,0.0541,5.1762429,,
KOI 4513.01,0.633872346,0.88,0.0468,3.91795101,,
KOI 452.01,6.071813675,2.4,0.0469,3.705989551,,
KOI 4520.01,2.304558854,1.27,0.0829,9.3335371,,
KOI 4523.01,0.714104113,0.91,0.0604,5.68248461,,
KOI 4524.01,1.952847544,1.21,0.0764,7.99147383,,
KOI 4524.02,0.633872346,0.88,0.0523,4.5262415,,
KOI 4524.03,0.560497498,0.85,0.0427,3.33928642,,
KOI 4528.01,317.8166114,125.97,0.0755,8.31219585,,
KOI 4535.01,1.189974748,1.05,0.0805,9.8480888,,
KOI 4535.02,0.413762478,0.78,0.0565,5.78901936,,
KOI 4541.01,4.350306043,1.82,0.0806,8.52917865,,
KOI 4545.01,0.633872346,0.88,0.0169,0.849359892,,
KOI 4546.01,317.8166114,55.97,0.0165,0.741767939,,
KOI 4549.01,1.952847544,1.21,0.0312,2.04814822,,
KOI 4554.01,0.395392364,0.77,0.0773,8.0772207,,
KOI 4557.01,0.560497498,0.85,0.0649,5.7565044,,
KOI 4561.01,5.855850033,2.34,0.0264,1.5184299,,
KOI 4566.01,3.775219359,1.56,0.0471,3.9466141,,
KOI 4567.02,317.8166114,1694.66,0.0549,4.6725405,,
KOI 4580.01,2.008876857,1.22,0.0709,6.3042414,,
KOI 4581.01,0.327854194,0.73,0.0658,6.0060784,,
KOI 4582.01,0.165682887,0.6,0.0515,4.22434031,,
KOI 4585.01,0.633872346,0.88,0.074,6.76284377,,
KOI 4587.01,1.402214344,1.1,0.0666,6.362815,,
KOI 4588.01,1.00005227,1,0.0802,7.53738193,,
KOI 4590.01,4.422569094,1.85,0.083,9.54055947,,
KOI 4591.01,0.60867188,0.87,0.0289,1.80928048,,
KOI 4595.01,2.183152362,1.25,0.0123,0.597017651,,
KOI 4597.01,0.584218464,0.86,0.0527,4.82023565,,
KOI 46.01,20.76657467,4.36,0.0468,3.487689428,,
KOI 4601.01,0.964697681,0.99,0.08,7.94007837,,
KOI 4602.01,0.327854194,0.73,0.0376,2.85855802,,
KOI 4605.01,0.297469107,0.71,0.0769,7.7859907,,
KOI 4612.01,4.030389056,1.68,0.0497,4.10839863,,
KOI 4613.01,0.515195225,0.83,0.0298,1.96227924,,
KOI 4614.01,2.008876857,1.22,0.072,6.4547287,,
KOI 4625.01,317.8166114,14.68,0.032,2.440836404,,
KOI 4627.01,0.864167731,0.96,0.068,7.5173975,,
KOI 4634.01,1.036304426,1.01,0.0494,4.02746055,,
KOI 4637.01,0.327854194,0.73,0.0561,4.37990987,,
KOI 464.02,7.136764531,2.66,0.0593,5.350161983,,
KOI 4640.01,1.272131599,1.07,0.0709,6.10826019,,
KOI 4643.01,3.929174895,1.49,0.0617,5.59351247,,
KOI 4644.01,1.738856794,1.17,0.0427,3.44928107,,
KOI 4649.01,1.790849906,1.18,0.042,3.38419886,,
KOI 4651.01,0.343873514,0.74,0.0207,1.192598861,,
KOI 4656.01,1.952847544,1.21,0.0525,3.81837211,,
KOI 466.01,104.2790074,7.89,0.0892,9.391039791,,
KOI 4661.01,0.452378284,0.8,0.0721,8.61735417,,
KOI 4663.01,0.242964089,0.67,0.0601,5.656904,,
KOI 4670.01,317.8166114,89.29,0.0655,6.80899076,,
KOI 4674.01,0.472651074,0.81,0.0543,4.84346849,,
KOI 4685.01,3.965133749,1.65,0.0201,0.988493125,,
KOI 4691.01,0.537494525,0.84,0.0444,3.38792114,,
KOI 4698.01,3.275610001,1.41,0.088,8.52757105,,
KOI 4699.01,0.207185665,0.64,0.0426,3.0771191,,
KOI 470.01,24.66755379,4.74,0.0484,3.750832285,,
KOI 4700.01,1.952847544,1.21,0.0454,3.83486789,,
KOI 4709.01,3.816720598,1.58,0.0446,3.70858974,,
KOI 4710.01,2.366848187,1.28,0.0859,9.4527345,,
KOI 4711.01,1.230602387,1.06,0.0491,4.3638363,,
KOI 4713.01,0.964697681,0.99,0.0836,8.7963661,,
KOI 4714.01,1.402214344,1.1,0.0302,2.049601112,,
KOI 4716.01,0.175428042,0.61,0.0631,5.89435231,,
KOI 472.01,10.30588699,3.22,0.0501,4.243747226,,
KOI 4725.01,4.422569094,1.85,0.0735,7.28170196,,
KOI 4730.01,31.89846088,5.37,0.0838,9.0783024,,
KOI 4733.01,3.353307488,1.42,0.0696,7.28122373,,
KOI 4735.01,0.343873514,0.74,0.0356,2.87998055,,
KOI 4737.01,1.402214344,1.1,0.0798,7.79535622,,
KOI 4748.01,4.119094078,1.72,0.0717,6.64752101,,
KOI 4749.01,1.111389265,1.03,0.031,1.97650023,,
KOI 4754.01,2.763166644,1.34,0.0724,7.08748889,,
KOI 4755.01,1.952847544,1.21,0.0446,3.74317909,,
KOI 4756.01,1.314570998,1.08,0.062,5.4169541,,
KOI 4766.01,1.00005227,1,0.056,5.56676606,,
KOI 4768.01,3.775219359,1.56,0.0384,3.436330107,,
KOI 4772.01,1.738856794,1.17,0.0416,3.38085095,,
KOI 4772.02,1.272131599,1.07,0.08,9.0194714,,
KOI 4773.01,0.60867188,0.87,0.0839,8.8493338,,
KOI 4776.01,1.07341374,1.02,0.0693,7.58616622,,
KOI 4777.01,0.049061041,0.42,0.0113,0.824000125,,
KOI 4780.01,2.243329004,1.26,0.0684,6.60181882,,
KOI 4782.01,4.141589673,1.73,0.0758,7.4213444,,
KOI 4782.02,317.8166114,1483.22,0.0527,4.2925774,,
KOI 4790.01,1.588791551,1.14,0.0653,6.07855,,
KOI 4792.01,0.659834598,0.89,0.0649,5.75903542,,
KOI 4793.01,0.930276221,0.98,0.0595,5.2736699,,
KOI 4797.01,317.8166114,4826.62,0.0797,9.97205208,,
KOI 480.01,5.926693039,2.36,0.0497,4.301662003,,
KOI 4803.01,2.494629698,1.3,0.0533,4.36128348,,
KOI 4808.01,0.25583784,0.68,0.0263,2.40174281,,
KOI 481.02,3.816720598,1.58,0.0246,1.554003928,,
KOI 4813.01,0.452378284,0.8,0.073,9.2294879,,
KOI 4818.01,1.07341374,1.02,0.0525,3.79891578,,
KOI 4822.01,0.269205183,0.69,0.0461,3.51413723,,
KOI 4823.01,2.976092484,1.37,0.0566,4.9650764,,
KOI 4826.01,0.801598271,0.94,0.0218,1.141145902,,
KOI 483.01,6.415784775,2.49,0.0544,4.798599388,,
KOI 4833.01,1.189974748,1.05,0.0516,4.31720867,,
KOI 4834.01,4.164217843,1.74,0.0547,3.74100638,,
KOI 4837.01,0.771601124,0.93,0.0542,5.38609478,,
KOI 4838.02,0.312390273,0.72,0.0578,6.33355378,,
KOI 4844.01,0.964697681,0.99,0.0164,0.85609532,,
KOI 4849.01,0.165682887,0.6,0.0388,3.1993984,,
KOI 4850.01,0.196168258,0.63,0.0401,3.04188447,,
KOI 4852.01,0.964697681,0.99,0.031,1.89872895,,
KOI 4854.01,0.196168258,0.63,0.035,2.63529693,,
KOI 4857.01,2.124022514,1.24,0.0504,4.11496853,,
KOI 4859.01,2.008876857,1.22,0.0678,7.5020391,,
KOI 4862.01,1.314570998,1.08,0.0158,0.903763067,,
KOI 4864.01,0.413762478,0.78,0.0593,5.66494448,,
KOI 487.01,5.550627191,2.25,0.0723,7.65880414,,
KOI 4871.01,0.218649734,0.65,0.051,4.08194098,,
KOI 4871.02,0.377629608,0.76,0.0624,5.522479,,
KOI 4875.01,0.230571988,0.66,0.0146,0.91217921,,
KOI 4877.01,0.659834598,0.89,0.0604,5.1920676,,
KOI 488.01,4.888966223,2.03,0.0788,9.37891944,,
KOI 4881.01,317.8166114,10.63,0.0649,5.67929509,,
KOI 4885.01,317.8166114,20.81,0.0838,9.33955369,,
KOI 4891.01,3.199043923,1.4,0.0552,4.73088671,,
KOI 4893.01,3.693294028,1.52,0.0711,6.58753753,,
KOI 49.01,7.274369589,2.69,0.0821,8.313783059,,
KOI 4900.01,2.494629698,1.3,0.0702,6.67169205,,
KOI 4904.01,0.537494525,0.84,0.0454,3.59449824,,
KOI 4906.01,2.494629698,1.3,0.0527,4.86077937,,
KOI 4907.01,0.283078198,0.7,0.0509,4.04484897,,
KOI 4912.01,0.515195225,0.83,0.0181,0.876848974,,
KOI 4913.01,2.976092484,1.37,0.0761,6.78788803,,
KOI 4913.02,3.795923074,1.57,0.0917,8.97374036,,
KOI 4914.01,0.515195225,0.83,0.0623,5.4742819,,
KOI 4924.01,12.35970757,3.49,0.045,3.0032416,,
KOI 4928.01,5.616586062,2.27,0.0238,3.290304518,,
KOI 4936.01,317.8166114,46.44,0.0141,0.681137877,,
KOI 4957.02,0.377629608,0.76,0.0429,4.98791445,,
KOI 496.01,6.617826717,2.54,0.0258,1.616883696,,
KOI 4968.01,317.8166114,57.62,0.0513,2.945413768,,
KOI 4980.01,317.8166114,105.2,0.0417,2.976011944,,
KOI 4982.01,317.8166114,68.83,0.0269,1.606003041,,
KOI 499.01,4.074490934,1.7,0.0854,9.66857723,,
KOI 5.01,72.12316294,7.07,0.0577,4.780327766,,
KOI 5.02,,,,7.05185637,,
KOI 500.05,1.00005227,1,0.0163,0.986787059,,
KOI 503.01,5.649958638,2.28,0.0665,8.222419656,,
KOI 5045.01,317.8166114,105.03,0.0204,1.01835891,,
KOI 5058.01,317.8166114,131.63,0.0304,1.714415022,,
KOI 506.01,9.385382657,3.08,0.0276,1.583160256,,
KOI 5115.01,317.8166114,73.01,0.0379,2.622830256,,
KOI 512.01,8.278679535,2.89,0.0689,6.5100253,,
KOI 5129.01,317.8166114,115.78,0.0156,0.668831738,,
KOI 5145.01,317.8166114,588.18,0.0512,3.350247222,,
KOI 5156.01,317.8166114,30.88,0.0251,1.680254289,,
KOI 5157.01,317.8166114,27.43,0.016,0.7820462,,
KOI 517.01,13.67355346,3.64,0.0384,2.752359753,,
KOI 5178.01,2.065932908,1.23,0.0534,4.13962966,,
KOI 5206.01,317.8166114,63.79,0.0512,4.182361819,,
KOI 5211.01,0.138816091,0.57,0.044,3.56448897,,
KOI 5220.01,317.8166114,31.85,0.0344,1.534680255,,
KOI 524.01,6.742969293,2.57,0.052,4.592390839,,
KOI 5245.01,9.83397921,3.15,0.0643,7.20283653,,
KOI 5255.01,0.1227723,0.55,0.0475,3.66069305,,
KOI 526.01,8.668196967,2.96,0.0331,2.104722184,,
KOI 5267.01,3.275610001,1.41,0.0596,5.1778476,,
KOI 5275.01,1.447435038,1.11,0.0468,3.781232,,
KOI 5287.01,317.8166114,28.29,0.0725,3.98914472,,
KOI 5297.01,0.686573514,0.9,0.0769,8.0907675,,
KOI 5308.01,317.8166114,21.86,0.0831,9.942229886,,
KOI 531.01,35.93800533,5.69,0.0399,3.687469456,,
KOI 532.01,6.828070187,2.59,0.052,4.221625357,,
KOI 5323.01,317.8166114,48.37,0.093,7.15555435,,
KOI 5327.01,5.518036071,2.24,0.0502,5.43367928,,
KOI 533.02,1.402214344,1.1,0.0426,3.52468054,,
KOI 5335.01,317.8166114,124.27,0.0294,1.752563424,,
KOI 535.01,12.52744815,3.51,0.0647,5.85296257,,
KOI 5353.01,317.8166114,19.59,0.019,0.812592543,,
KOI 5359.01,3.713646791,1.53,0.0313,2.7200197,,
KOI 537.01,5.296921696,2.17,0.0397,2.820192408,,
KOI 5382.01,317.8166114,25.12,0.0451,2.456494241,,
KOI 5384.01,229.0574583,9.63,0.0794,7.9544727,,
KOI 5403.01,317.8166114,66.46,0.0361,2.41172336,,
KOI 5406.01,0.493585421,0.82,0.067,5.71966537,,
KOI 5445.01,0.686573514,0.9,0.0697,7.1090653,,
KOI 5447.02,0.377629608,0.76,0.0499,3.87595807,,
KOI 5463.01,317.8166114,65.7,0.0224,1.20609184,,
KOI 5466.01,3.123605174,1.39,0.0511,4.09513932,,
KOI 547.02,0.896771617,0.97,0.0722,7.34672485,,
KOI 5471.01,317.8166114,32.63,0.0812,8.780603515,,
KOI 5475.02,0.115279413,0.54,0.059,5.68324722,,
KOI 5485.01,317.8166114,20.35,0.1014,9.358898,,
KOI 5486.01,120.1206328,8.21,0.0567,4.15471847,,
KOI 5493.01,317.8166114,53.71,0.0765,6.993476792,,
KOI 5515.01,52.81977024,6.41,0.0651,6.263491341,,
KOI 554.01,107.5602833,7.96,0.0476,3.65849447,,
KOI 5543.01,317.8166114,51.51,0.1116,7.41502841,,
KOI 555.01,3.713646791,1.53,0.0438,3.70175428,,
KOI 5563.01,23.60748595,4.64,0.083,7.6218969,,
KOI 5564.01,317.8166114,596.25,0.0568,3.479507187,,
KOI 5566.01,10.10073295,3.19,0.0222,0.9886513,,
KOI 558.01,5.820849413,2.33,0.0815,9.17858057,,
KOI 5582.01,316.3956261,10.26,0.0638,5.2362936,,
KOI 5597.01,1.402214344,1.1,0.0744,7.77715263,,
KOI 5605.01,63.03501751,6.78,0.0876,9.0158684,,
KOI 561.01,4.232921986,1.77,0.0547,5.378868441,,
KOI 564.03,2.008876857,1.22,0.0658,6.2171292,,
KOI 568.01,2.694396714,1.33,0.0429,3.383538066,,
KOI 568.02,0.452378284,0.8,0.0337,2.358951515,,
KOI 5683.01,317.8166114,42.9,0.0105,0.512581563,,
KOI 5692.01,0.077099195,0.48,0.0307,2.64179608,,
KOI 5708.01,317.8166114,31.85,0.0808,7.863363755,,
KOI 5713.01,317.8166114,50.95,0.0352,2.506027,,
KOI 5717.01,16.71109698,3.94,0.0215,1.33263023,,
KOI 5733.01,317.8166114,552.37,0.0279,1.16683439,,
KOI 5752.01,317.8166114,35.67,0.0234,1.391714994,,
KOI 5761.01,0.633872346,0.88,0.067,6.13293722,,
KOI 5769.01,0.230571988,0.66,0.0697,7.58054567,,
KOI 577.02,0.964697681,0.99,0.0135,0.638163204,,
KOI 5774.01,317.8166114,105.53,0.0245,1.213747448,,
KOI 578.01,17.65838962,4.03,0.0685,6.412515037,,
KOI 5797.01,317.8166114,138.63,0.0338,2.037453464,,
KOI 580.01,6.871129633,2.6,0.0682,6.521210666,,
KOI 5804.01,317.8166114,15.82,0.0248,1.427977594,,
KOI 581.01,10.72956456,3.28,0.0719,6.996926554,,
KOI 5812.01,3.652831056,1.5,0.0399,3.1318392,,
KOI 582.01,5.583476383,2.26,0.0616,5.945041017,,
KOI 5827.01,0.537494525,0.84,0.0596,6.10960324,,
KOI 583.01,3.879700299,1.61,0.0365,2.437033302,,
KOI 584.03,0.659834598,0.89,0.0654,6.47027579,,
KOI 585.01,6.146129914,2.42,0.0451,3.722156413,,
KOI 5863.01,0.60867188,0.87,0.0796,8.67237968,,
KOI 5875.01,6.455551531,2.5,0.0934,9.878482,,
KOI 5875.02,4.350306043,1.82,0.0534,4.2743294,,
KOI 5909.01,3.795923074,1.57,0.0666,7.0799969,,
KOI 593.01,6.376334005,2.48,0.0927,9.99761851,,
KOI 596.01,2.304558854,1.27,0.0218,1.682696148,,
KOI 5974.01,0.115279413,0.54,0.0477,4.76818366,,
KOI 5976.01,317.8166114,217.65,0.0435,2.709570556,,
KOI 599.01,6.259853473,2.45,0.0683,6.45443377,,
KOI 5993.01,317.8166114,27.58,0.0495,4.264729016,,
KOI 600.01,6.035098156,2.39,0.0468,3.595769645,,
KOI 601.01,7.274369589,2.69,0.0611,5.404272197,,
KOI 601.03,3.652831056,1.5,0.0225,1.208465026,,
KOI 6034.01,317.8166114,71.21,0.0588,5.233452463,,
KOI 6036.01,317.8166114,66.97,0.0462,3.518356029,,
KOI 6047.01,317.8166114,92.61,0.1012,8.752913498,,
KOI 605.01,4.546271201,1.9,0.0311,2.628113746,,
KOI 605.02,0.283078198,0.7,0.0482,5.06549681,,
KOI 607.01,317.8166114,4286.07,0.06,5.893991773,,
KOI 611.01,316.3956261,10.26,0.044,3.251658987,,
KOI 6112.01,317.8166114,91.85,0.0327,2.243015793,,
KOI 6118.02,1.687854425,1.16,0.0609,4.66185924,,
KOI 6121.01,317.8166114,75.5,0.0233,1.237147433,,
KOI 6130.01,1.738856794,1.17,0.0212,1.542879534,,
KOI 6132.02,33.38425812,5.49,0.0834,7.5844126,,
KOI 6137.02,2.065932908,1.23,0.0757,7.38458326,,
KOI 6145.03,5.751677875,2.31,0.0762,7.3143123,,
KOI 6166.02,26.0814877,4.87,0.0678,6.6513802,,
KOI 6175.01,317.8166114,7648.02,0.1004,9.86867621,,
KOI 618.01,10.3752539,3.23,0.0854,9.07097734,,
KOI 6183.01,317.8166114,108.74,0.0517,4.326946402,,
KOI 6186.01,4.119094078,1.72,0.0531,5.34264507,,
KOI 6188.01,6.914531634,2.61,0.0255,1.645306652,,
KOI 6189.01,317.8166114,61.34,0.0334,2.179925173,,
KOI 6191.01,1.952847544,1.21,0.0917,9.7044192,,
KOI 6195.01,4.256104636,1.78,0.0205,1.444474883,,
KOI 6209.02,4.944631052,2.05,0.0771,7.72955243,,
KOI 6217.01,0.207185665,0.64,0.0626,7.7017812,,
KOI 6223.01,317.8166114,78.86,0.0435,3.103728994,,
KOI 6230.01,317.8166114,29.68,0.0273,1.927175172,,
KOI 6235.01,317.8166114,169.85,0.0318,2.053866648,,
KOI 6236.02,3.858606784,1.6,0.0237,1.27623492,,
KOI 624.03,3.049289501,1.38,0.0231,1.31184443,,
KOI 6246.01,3.675486983,1.46,0.0867,9.13314525,,
KOI 6250.01,317.8166114,130.35,0.0309,1.853209008,,
KOI 6258.01,0.019790204,0.32,0.0145,0.764598174,,
KOI 6259.01,2.065932908,1.23,0.0548,4.78111626,,
KOI 6259.02,2.124022514,1.24,0.072,7.1884725,,
KOI 626.02,0.584218464,0.86,0.0799,8.02918943,,
KOI 6261.01,317.8166114,17.56,0.0411,2.4357503,,
KOI 6262.01,2.430203139,1.29,0.0148,0.673141323,,
KOI 6263.01,13.40033806,3.61,0.1006,8.60964779,,
KOI 6266.01,317.8166114,61.66,0.0205,1.109841884,,
KOI 627.01,5.296921696,2.17,0.0807,7.75192492,,
KOI 627.02,1.790849906,1.18,0.0533,4.1653651,,
KOI 6276.01,0.25583784,0.68,0.0313,3.09872371,,
KOI 6291.01,0.930276221,0.98,0.0812,8.8324193,,
KOI 6293.01,1.952847544,1.21,0.0649,5.88838498,,
KOI 6297.01,317.8166114,36.92,0.0349,2.629870492,,
KOI 6299.01,0.25583784,0.68,0.0175,0.947553302,,
KOI 6311.01,317.8166114,121.64,0.0883,7.047106313,,
KOI 6315.01,0.283078198,0.7,0.052,5.32737192,,
KOI 6318.01,2.243329004,1.26,0.0587,5.90260586,,
KOI 632.01,3.43214029,1.43,0.0706,7.2385854,,
KOI 6331.01,1.952847544,1.21,0.0607,5.823024,,
KOI 6338.01,317.8166114,91.78,0.0492,3.471399167,,
KOI 6341.01,,,,9.78184193,,
KOI 6342.01,0.413762478,0.78,0.08,8.177112,,
KOI 6346.01,0.218649734,0.65,0.0403,2.9590637,,
KOI 6352.01,2.008876857,1.22,0.0582,5.11685165,,
KOI 6355.01,0.771601124,0.93,0.0515,4.37198245,,
KOI 6355.02,1.111389265,1.03,0.0686,6.72876606,,
KOI 6358.01,2.904009531,1.36,0.0377,3.09383466,,
KOI 6368.01,4.256104636,1.78,0.0903,9.4588176,,
KOI 6375.01,0.714104113,0.91,0.0394,2.90809712,,
KOI 6385.01,317.8166114,96.04,0.0949,9.761168885,,
KOI 6390.01,317.8166114,83.32,0.0579,5.197419839,,
KOI 6391.01,104.7418143,7.9,0.0179,2.183510062,,
KOI 6398.01,317.8166114,23.93,0.107,9.402228,,
KOI 6399.01,1.637835237,1.15,0.0696,6.7689239,,
KOI 64.01,317.8166114,10.29,0.0331,1.95108234,,
KOI 6401.01,170.7663743,9,0.0331,1.96102766,,
KOI 6410.01,317.8166114,30.76,0.0362,2.5346749,,
KOI 6414.01,317.8166114,81.76,0.0628,5.627911279,,
KOI 6415.01,11.55411977,3.39,0.0136,0.629277143,,
KOI 6420.01,317.8166114,61.47,0.0116,0.572079565,,
KOI 645.01,5.327773833,2.18,0.0824,8.50340718,,
KOI 6450.01,0.413762478,0.78,0.0139,0.602277579,,
KOI 646.01,317.8166114,61.24,0.0437,3.041547722,,
KOI 6460.01,317.8166114,98.19,0.041,2.470284342,,
KOI 647.01,3.879700299,1.61,0.0592,5.16950177,,
KOI 647.02,0.343873514,0.74,0.0799,8.1134713,,
KOI 6475.01,0.472651074,0.81,0.0419,4.84508835,,
KOI 6513.01,1.738856794,1.17,0.0507,5.62241111,,
KOI 6532.01,3.758896536,1.47,0.0168,0.813998777,,
KOI 6533.01,3.754607027,1.55,0.0761,6.12650913,,
KOI 6534.01,317.8166114,10.81,0.0201,0.720605568,,
KOI 6542.01,,,,0.8867443,,
KOI 6546.01,1.07341374,1.02,0.0448,3.39401935,,
KOI 6557.01,1.272131599,1.07,0.0721,6.6345115,,
KOI 6559.01,317.8166114,47.07,0.0123,0.6397213,,
KOI 6567.01,317.8166114,99.27,0.0946,9.584055873,,
KOI 6568.01,0.230571988,0.66,0.0544,6.27649563,,
KOI 6574.01,317.8166114,39.52,0.0134,0.61810542,,
KOI 6578.01,317.8166114,69.16,0.0159,0.759764397,,
KOI 6579.01,1.897838019,1.2,0.0371,2.65280772,,
KOI 6582.01,2.124022514,1.24,0.0357,2.43136951,,
KOI 660.01,10.03332241,3.18,0.0617,6.07972888,,
KOI 6600.01,0.269205183,0.69,0.0365,2.70581614,,
KOI 6602.01,317.8166114,41.43,0.0136,0.648775787,,
KOI 6611.01,17.93024935,4.06,0.0241,1.216176563,,
KOI 6617.01,0.714104113,0.91,0.0776,8.00196682,,
KOI 6618.01,0.801598271,0.94,0.0836,8.6040858,,
KOI 6631.01,0.515195225,0.83,0.0355,2.56272536,,
KOI 6635.01,3.929174895,1.49,0.0097,0.52740121,,
KOI 6641.01,1.790849906,1.18,0.0248,1.400904463,,
KOI 6646.01,1.843841207,1.19,0.0663,7.13561127,,
KOI 6648.01,1.738856794,1.17,0.0232,1.044408447,,
KOI 6656.01,4.141589673,1.73,0.0153,0.576272479,,
KOI 6666.01,0.377629608,0.76,0.0208,1.118507672,,
KOI 667.01,317.8166114,11.03,0.0519,4.305220328,,
KOI 6672.01,1.150239973,1.04,0.0321,2.28494299,,
KOI 6680.01,0.714104113,0.91,0.0628,5.52500644,,
KOI 6686.01,0.269205183,0.69,0.0217,1.25334355,,
KOI 6687.01,0.472651074,0.81,0.0178,1.002591869,,
KOI 6689.01,1.150239973,1.04,0.0434,3.37116067,,
KOI 670.01,4.861442535,2.02,0.0879,9.48961571,,
KOI 6705.01,0.041635166,0.4,0.0091,0.99514378,,
KOI 6728.01,317.8166114,76.55,0.0221,1.195516531,,
KOI 673.01,4.780077429,1.99,0.0557,4.41745855,,
KOI 6731.01,1.111389265,1.03,0.0488,3.84614966,,
KOI 6733.01,0.25583784,0.68,0.0235,1.28942156,,
KOI 6746.01,,,,2.56440651,,
KOI 6750.01,0.74244155,0.92,0.0605,5.21395187,,
KOI 6752.01,0.930276221,0.98,0.0704,8.94294126,,
KOI 6763.01,0.101301037,0.52,0.0343,2.446954699,,
KOI 6793.01,0.537494525,0.84,0.0443,3.62658665,,
KOI 6795.01,317.8166114,57.89,0.0751,7.841067222,,
KOI 6798.01,11.32296849,3.36,0.0348,2.64182865,,
KOI 6800.01,317.8166114,72.26,0.0585,5.077745376,,
KOI 6819.01,1.036304426,1.01,0.0455,3.226232203,,
KOI 684.01,90.04141404,7.56,0.0509,4.034914596,,
KOI 685.01,8.611282031,2.95,0.0469,3.173917103,,
KOI 6860.01,0.02419551,0.34,0.0115,0.57673506,,
KOI 6863.01,0.896771617,0.97,0.0299,4.48558383,,
KOI 687.01,4.030389056,1.68,0.0501,4.178384927,,
KOI 6870.01,317.8166114,61.79,0.0376,2.659418902,,
KOI 688.01,5.327773833,2.18,0.0442,3.275822621,,
