                           1                            2                            3                            4 
              version_number             initial_don_mass             initial_acc_mass          initial_period_days 
                        6794      4.6625924414028488E-037      5.0261649495098315E-034      0.0000000000000000E+000 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      donor_index                      period_days                binary_separation                    star_1_radius                    star_2_radius                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2                    xfer_fraction                          v_orb_1                          v_orb_2                         lg_F_irr                        log_J_orb                     log_abs_Jdot                  log_abs_jdot_mb                  log_abs_jdot_gr                  log_abs_jdot_ml                log_abs_jdot_tide                  log_abs_jdot_ls               log_abs_extra_jdot 
                             216          2.7564758920188265E+009                                1          7.8278109632938375E-001          3.5742612563997955E+000          1.2307415262831185E-001          6.8376508148412074E-001          1.2316251717400066E-001          2.8540111539689326E+000         -7.1746297263458906E-004         -7.6041961835599614E-001          3.5704222161442675E-004          1.0003751724233250E+000         -1.2250581098596056E+001         -1.2250581098596056E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.3102228460284408E+002          8.2453775354327852E-002          9.7124522137441218E+000          4.8610834954298191E+001          3.2209257225502505E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2209257225502505E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             217          2.7639353876079884E+009                                1          7.8564930678959155E-001          3.5829869679543926E+000          1.2309770552423061E-001          6.8384192144086808E-001          1.2304917261701098E-001          2.8613354428651872E+000          3.9441880174751224E-004         -7.6100602844519849E-001          3.5342735479294802E-004          1.0003787872901464E+000         -1.2314617159791146E+001         -1.2314617159791146E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.3074164058237218E+002          8.1519529110087321E-002          9.7106107973547164E+000          4.8606946575243207E+001          3.2189055501791124E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2189055501791124E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             218          2.7710096335728769E+009                                1          7.8912214763985167E-001          3.5935378962970326E+000          1.2313099574002916E-001          6.8391502477137744E-001          1.2301507599187544E-001          2.8701024287802004E+000          9.4232147742090964E-004         -7.6171058638417899E-001          3.4999917969453956E-004          1.0003822154652449E+000         -1.2314617159791146E+001         -1.2314617159791146E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.3040344274262731E+002          8.0610205491521925E-002          9.7083192275862835E+000          4.8603353430022494E+001          3.2174050008391035E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2174050008391035E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             219          2.7787709612743001E+009                                1          7.9383278565532722E-001          3.6078247077804022E+000          1.2314882547463343E-001          6.8399538407040084E-001          1.2306443600181059E-001          2.8818907265356439E+000          6.8573403953678370E-004         -7.6265741869656511E-001          3.4623804522329431E-004          1.0003859765997161E+000         -1.2314617159791146E+001         -1.2314617159791146E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.2994766150163662E+002          7.9585910522865497E-002          9.7051611563282059E+000          4.8599524423184860E+001          3.2157694607178847E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2157694607178847E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             220          2.7870185529275398E+009                                1          7.9998960683072406E-001          3.6264550940201370E+000          1.2315111299726382E-001          6.8408088827380109E-001          1.2322669440268531E-001          2.8971780752960621E+000         -6.1335253524290041E-004         -7.6388027573904127E-001          3.4224126755005369E-004          1.0003899733773893E+000         -1.2314617159791146E+001         -1.2314617159791146E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.2935715591619476E+002          7.8464884546400784E-002          9.7009937277073117E+000          4.8595602184608502E+001          3.2137875789012945E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2137875789012945E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             221          2.7942547119622211E+009                                1          8.0156156782068710E-001          3.6312041395744781E+000          1.2312512648006803E-001          6.8415552144727421E-001          1.2305203128663258E-001          2.9012595784407456E+000          5.9401858442441802E-004         -7.6418672547219391E-001          3.3942584142486942E-004          1.0003927888035145E+000         -1.2409963966876878E+001         -1.2409963966876878E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.2920777031456308E+002          7.7768493706544636E-002          9.7001240068600811E+000          4.8592300114824383E+001          3.2116334492689816E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2116334492689816E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             222          2.8008401961522112E+009                                1          8.0603395019495350E-001          3.6446986891853581E+000          1.2314006649410635E-001          6.8422382034814599E-001          1.2315669992351143E-001          2.9123426660154519E+000         -1.3505907039903882E-004         -7.6506067492247631E-001          3.3649907771629307E-004          1.0003957155672230E+000         -1.2352200050253982E+001         -1.2352200050253982E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.2878372360937510E+002          7.6955059675963666E-002          9.6971462631916161E+000          4.8589345843240871E+001          3.2105790674846908E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2105790674846908E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             223          2.8085527963198786E+009                                1          8.0910454610567151E-001          3.6539491707277465E+000          1.2310775332567557E-001          6.8430368317709755E-001          1.2310351587517973E-001          2.9200463075727843E+000          3.4421847870929771E-005         -7.6565314001958140E-001          3.3348890690096671E-004          1.0003987257380385E+000         -1.2408609676700078E+001         -1.2408609676700078E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.2849462868082023E+002          7.6170052990913784E-002          9.6952302203183383E+000          4.8585995099553003E+001          3.2088716092040315E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2088716092040315E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             224          2.8173164285633469E+009                                1          8.1340585361763829E-001          3.6668876440848179E+000          1.2318840206184470E-001          6.8439466221282785E-001          1.2311962105935327E-001          2.9307434364848084E+000          5.5865183712902958E-004         -7.6647745630245134E-001          3.3006852603821536E-004          1.0004021461189010E+000         -1.2408609676700078E+001         -1.2408609676700078E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.2809193500750791E+002          7.5255704999441855E-002          9.6924848593346589E+000          4.8582286856681684E+001          3.2073730476181503E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2073730476181503E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             225          2.8267802054841123E+009                                1          8.1911617872789233E-001          3.6840293099415744E+000          1.2320272853722319E-001          6.8449318077886179E-001          1.2323639408179375E-001          2.9448336147897418E+000         -2.7317859161165128E-004         -7.6756133951298500E-001          3.2637488388507081E-004          1.0004058397610542E+000         -1.2408609676700078E+001         -1.2408609676700078E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.2756150438649405E+002          7.4240229933677140E-002          9.6887846927686088E+000          4.8578413813531597E+001          3.2055443768039929E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2055443768039929E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             226          2.8367793190765700E+009                                1          8.2287597893392272E-001          3.6952940037158393E+000          1.2312556180532440E-001          6.8459713948899625E-001          1.2318176149601889E-001          2.9542038893873741E+000         -4.5623386134415893E-004         -7.6826340864679998E-001          3.2293719388744308E-004          1.0004092774510518E+000         -1.2463694791587621E+001         -1.2463694791587621E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.2721517242770446E+002          7.3346211242072926E-002          9.6865030384569391E+000          4.8574479603059416E+001          3.2034448434056877E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2034448434056877E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             227          2.8472612324840174E+009                                1          8.2785736833892720E-001          3.7101923005994690E+000          1.2320956610985469E-001          6.8470644590593954E-001          1.2322093522368735E-001          2.9665014314005753E+000         -9.2266089459796247E-005         -7.6918721876946172E-001          3.1933351756717823E-004          1.0004128811273720E+000         -1.2463694791587621E+001         -1.2463694791587621E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.2675933851002847E+002          7.2381972057389415E-002          9.6833968916334676E+000          4.8570481316440443E+001          3.2017019502191850E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2017019502191850E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             228          2.8581604525873489E+009                                1          8.3077771993297445E-001          3.7189125673827048E+000          1.2315962654556931E-001          6.8482010148396910E-001          1.2308622051678848E-001          2.9738321024409871E+000          5.9637893236648887E-004         -7.6971796729147757E-001          3.1602288627068331E-004          1.0004161917586687E+000         -1.2517484606726422E+001         -1.2517484606726422E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.2649407446031469E+002          7.1547533640301544E-002          9.6817610634374827E+000          4.8566466558064860E+001          3.1997843626286215E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1997843626286215E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             229          2.8694702131190367E+009                                1          8.3687462400784185E-001          3.7370852663709750E+000          1.2314195079696767E-001          6.8493841238037312E-001          1.2320719652767922E-001          2.9887688570015127E+000         -5.2956103661435034E-004         -7.7082924603693215E-001          3.1232007454039886E-004          1.0004198945703990E+000         -1.2484921778568273E+001         -1.2484921778568273E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.2594354190405750E+002          7.0537085710095537E-002          9.6779463388122871E+000          4.8562408049347184E+001          3.1982456110540223E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1982456110540223E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             230          2.8801287058017015E+009                                1          8.4097206703402649E-001          3.7492734925180025E+000          1.2313782191515721E-001          6.8504998152637508E-001          1.2319817925985978E-001          2.9988620475681955E+000         -4.8992075260508440E-004         -7.7156335614641292E-001          3.0918741047971862E-004          1.0004230272344596E+000         -1.2531781966691842E+001         -1.2531781966691842E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.2557669802697004E+002          6.9715983367882567E-002          9.6755126687386017E+000          4.8558738368823036E+001          3.1960611119515026E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1960611119515026E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             231          2.8916993023990483E+009                                1          8.4647140371803964E-001          3.7656007178624127E+000          1.2322537390746104E-001          6.8517155366452864E-001          1.2328352996657571E-001          3.0123000962748447E+000         -4.7172610267109857E-004         -7.7254206693687488E-001          3.0578666769175464E-004          1.0004264279772475E+000         -1.2531781966691842E+001         -1.2531781966691842E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.2508789419080969E+002          6.8799539054087547E-002          9.6721677169254221E+000          4.8554880162740147E+001          3.1942944515760072E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1942944515760072E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             232          2.9039480005345807E+009                                1          8.5050913939243766E-001          3.7775660270775551E+000          1.2315139172695251E-001          6.8530005669266569E-001          1.2324089779615383E-001          3.0222356423187313E+000         -7.2626920772161951E-004         -7.7324731166002425E-001          3.0254655798947038E-004          1.0004296680869498E+000         -1.2577530217136450E+001         -1.2577530217136450E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.2473186025791529E+002          6.7962649410046858E-002          9.6698658454582489E+000          4.8550944137432801E+001          3.1922985739638968E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1922985739638968E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             233          2.9167851440595107E+009                                1          8.5584140868475833E-001          3.7933385481587210E+000          1.2322664961839826E-001          6.8543536492332113E-001          1.2329494005482136E-001          3.0352394193754511E+000         -5.5387866195270451E-004         -7.7417420169629969E-001          2.9915078867386594E-004          1.0004330638562655E+000         -1.2577530217136450E+001         -1.2577530217136450E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.2426492261868401E+002          6.7059987216597713E-002          9.6667228967605627E+000          4.8546948317478375E+001          3.1905189426636273E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1905189426636273E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             234          2.9301374992272806E+009                                1          8.5963246782951008E-001          3.8045323469031951E+000          1.2315326535484919E-001          6.8557646808673189E-001          1.2322207571822356E-001          3.0445604625077465E+000         -5.5842561467416387E-004         -7.7481923038505351E-001          2.9596390438224964E-004          1.0004362507405571E+000         -1.2622191580365683E+001         -1.2622191580365683E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.2393547374869689E+002          6.6247916437746773E-002          9.6646590410404531E+000          4.8542938134985974E+001          3.1885655182655512E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1885655182655512E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             235          2.9440007361749449E+009                                1          8.6464787141154476E-001          3.8193159971528510E+000          1.2322995449540894E-001          6.8572308657540282E-001          1.2324234849111268E-001          3.0567727834632397E+000         -1.0056604613165842E-004         -7.7567090027591212E-001          2.9265508496392653E-004          1.0004395595599755E+000         -1.2622191580365683E+001         -1.2622191580365683E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.2350239266174557E+002          6.5380373146012929E-002          9.6618050138666192E+000          4.8538899053418433E+001          3.1868442289697583E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1868442289697583E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             236          2.9583425782844596E+009                                1          8.6810397650971771E-001          3.8294867497915286E+000          1.2316639082582841E-001          6.8587511507515564E-001          1.2313715308724398E-001          3.0652729877004736E+000          2.3744043005224005E-004         -7.7624338261967007E-001          2.8955898956590809E-004          1.0004426556553736E+000         -1.2665790603152701E+001         -1.2665790603152701E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.2320608554230216E+002          6.4602731829993529E-002          9.6600270886841901E+000          4.8534858865041215E+001          3.1849781356030359E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1849781356030359E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             237          2.9731775067019701E+009                                1          8.7271302079443192E-001          3.8430294380219494E+000          1.2324087721112571E-001          6.8603311495876418E-001          1.2311943860701546E-001          3.0764888579070351E+000          9.8634793566480480E-004         -7.7700776871154364E-001          2.8635644743410515E-004          1.0004458581975053E+000         -1.2665790603152701E+001         -1.2665790603152701E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.2281316686183644E+002          6.3775552051415413E-002          9.6575120106531536E+000          4.8530796738706790E+001          3.1833401508816777E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1833401508816777E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             238          2.9884807884655390E+009                                1          8.7867379319568850E-001          3.8605085903546792E+000          1.2324661309977017E-001          6.8619656088778103E-001          1.2320620015769337E-001          3.0908731204502975E+000          3.2801061979886951E-004         -7.7799264669013279E-001          2.8305279788330364E-004          1.0004491618470561E+000         -1.2665790603152701E+001         -1.2665790603152701E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.2230891521260881E+002          6.2896909553261979E-002          9.6541401179759614E+000          4.8526744065020353E+001          3.1814833192478911E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1814833192478911E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             239          3.0042856958627968E+009                                1          8.8318920354509478E-001          3.8737231147641187E+000          1.2313854830099769E-001          6.8636574172024378E-001          1.2317991615170733E-001          3.1018230923893930E+000         -3.3583275587471801E-004         -7.7872182865479822E-001          2.7995936555679803E-004          1.0004522552793826E+000         -1.2708351335988890E+001         -1.2708351335988890E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.2193009363289849E+002          6.2103321656340769E-002          9.6517597719900916E+000          4.8522714982370431E+001          3.1794249454680951E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1794249454680951E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             240          3.0206566116209984E+009                                1          8.8908332888159025E-001          3.8909386699935880E+000          1.2320501318533755E-001          6.8654158225611361E-001          1.2325768157599491E-001          3.1159951454540717E+000         -4.2730310990701320E-004         -7.7967180621006116E-001          2.7675515064126438E-004          1.0004554594942983E+000         -1.2708351335988890E+001         -1.2708351335988890E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.2143929095121800E+002          6.1256564441236276E-002          9.6485184311202801E+000          4.8518679990029476E+001          3.1775572942045450E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1775572942045450E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             241          3.0376013256161571E+009                                1          8.9357952276120467E-001          3.9040455797796203E+000          1.2311114827306180E-001          6.8672401784141568E-001          1.2322625031431861E-001          3.1268588120489329E+000         -9.3407079224761165E-004         -7.8037894925245221E-001          2.7374119467921191E-004          1.0004584734502602E+000         -1.2749897340507628E+001         -1.2749897340507628E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.2106792939759754E+002          6.0487667109120333E-002          9.6462286544082918E+000          4.8514655991484723E+001          3.1755397269190837E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1755397269190837E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             242          3.0551640026358733E+009                                1          8.9945769699622224E-001          3.9211480107422556E+000          1.2317692577070526E-001          6.8691399668200648E-001          1.2329759405299673E-001          3.1409409779438353E+000         -9.7867507649504752E-004         -7.8130311855408274E-001          2.7061732164551541E-004          1.0004615973232940E+000         -1.2749897340507628E+001         -1.2749897340507628E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.2058598774679393E+002          5.9666847139638803E-002          9.6430872257368527E+000          4.8510621958875809E+001          3.1736893379118285E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1736893379118285E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             243          3.0733444212667546E+009                                1          9.0129766411897616E-001          3.9264936954232437E+000          1.2313534507802977E-001          6.8711084042929937E-001          1.2305988245797077E-001          3.1455552724822105E+000          6.1321869119103476E-004         -7.8156135215926792E-001          2.6793446278512847E-004          1.0004642801821544E+000         -1.2831006053325002E+001         -1.2831006053325002E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.2043637046125792E+002          5.9035091674724469E-002          9.6425819898701324E+000          4.8506591944242700E+001          3.1717415406370495E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1717415406370495E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             244          3.0877538524763198E+009                                1          9.0589752672467228E-001          3.9398418592358824E+000          1.2316065896223836E-001          6.8726773859411394E-001          1.2311459616514246E-001          3.1565458282946053E+000          3.7414570270876774E-004         -7.8227221273532854E-001          2.6555374702182734E-004          1.0004666608979176E+000         -1.2781939290510126E+001         -1.2781939290510126E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.2006315866200183E+002          5.8411338076678046E-002          9.6401721812536536E+000          4.8503453776428898E+001          3.1706157283764327E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1706157283764327E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             245          3.1046744578711929E+009                                1          9.1234436098113125E-001          3.9585117239142287E+000          1.2316627709579753E-001          6.8745271140845465E-001          1.2326615400204333E-001          3.1718561696130196E+000         -8.1025409654745910E-004         -7.8326485355976061E-001          2.6275813688272410E-004          1.0004694565080567E+000         -1.2781939290510126E+001         -1.2781939290510126E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1954420752077627E+002          5.7659958088974166E-002          9.6366998426989134E+000          4.8499885302699113E+001          3.1688841520624674E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1688841520624674E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             246          3.1202221787328219E+009                                1          9.1396101119773265E-001          3.9631865964223554E+000          1.2310289082031406E-001          6.8762258724533110E-001          1.2309111270596665E-001          3.1758631326986566E+000          9.5686147346306114E-005         -7.8348481703585537E-001          2.6069790147940333E-004          1.0004715167434599E+000         -1.2877749888991774E+001         -1.2877749888991774E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1941513681063145E+002          5.7174107170524541E-002          9.6362556513494724E+000          4.8496723850973090E+001          3.1669629508423000E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1669629508423000E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             247          3.1365570967311115E+009                                1          9.1947440823644311E-001          3.9791090197945884E+000          1.2312058663938774E-001          6.8780226059327654E-001          1.2319680570461160E-001          3.1889385617520580E+000         -6.1867728459292311E-004         -7.8431623962821473E-001          2.5822381592839909E-004          1.0004739908290110E+000         -1.2819702245695987E+001         -1.2819702245695987E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1897624292997264E+002          5.6518091989765297E-002          9.6333847819269280E+000          4.8493454343177561E+001          3.1659559694022413E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1659559694022413E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             248          3.1553481029362569E+009                                1          9.2319382333779521E-001          3.9898325359869800E+000          1.2303370220478631E-001          6.8800954096554112E-001          1.2313263352801257E-001          3.1978541314868405E+000         -8.0345332014481808E-004         -7.8485274416014361E-001          2.5572599865653501E-004          1.0004764886462829E+000         -1.2876389371629436E+001         -1.2876389371629436E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1868231849045057E+002          5.5896120417746616E-002          9.6317518470769734E+000          4.8489818430783224E+001          3.1641405182712994E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1641405182712994E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             249          3.1758420624577374E+009                                1          9.2827098720415335E-001          4.0044473877726690E+000          1.2310424447134993E-001          6.8823669912634755E-001          1.2314701114340075E-001          3.2099216379996816E+000         -3.4728144559697648E-004         -7.8559080976343265E-001          2.5300181425135827E-004          1.0004792128306881E+000         -1.2876389371629436E+001         -1.2876389371629436E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1828349056035248E+002          5.5199666744334817E-002          9.6293456609184762E+000          4.8485962327763964E+001          3.1625518712568105E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1625518712568105E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             250          3.1975430239690905E+009                                1          9.3096015559296486E-001          4.0121774872582598E+000          1.2303103357728476E-001          6.8847776183213338E-001          1.2297403876360177E-001          3.2164500020499585E+000          4.6347029223418982E-004         -7.8595104497401103E-001          2.5046240264701969E-004          1.0004817522422924E+000         -1.2931745876845856E+001         -1.2931745876845856E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1807366372092031E+002          5.4592953491821875E-002          9.6284856192234738E+000          4.8482001109320905E+001          3.1608437192517403E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1608437192517403E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             251          3.2202137630588899E+009                                1          9.3867338700930503E-001          4.0343082420196508E+000          1.2305765156671862E-001          6.8873161702876651E-001          1.2316010202817947E-001          3.2345886975704574E+000         -8.3184781251160621E-004         -7.8707289197353525E-001          2.4745788323104535E-004          1.0004847567617083E+000         -1.2877690663930972E+001         -1.2877690663930972E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1747535767268133E+002          5.3789916638793810E-002          9.6245616574281847E+000          4.8477955635162616E+001          3.1594587847736388E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1594587847736388E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
